Timestamp,roll,pitch, yaw, eyes_up
08-06-2015-11:56:53:936,-2.44174861907959,32.5221786499023,-7.13633155822754,100
08-06-2015-11:56:54:149,-2.47047257423401,32.526611328125,-7.15771675109863,100
08-06-2015-11:56:54:361,-2.43118667602539,32.2915115356445,-7.3581395149231,100
08-06-2015-11:56:54:613,-2.46037626266479,32.276252746582,-7.3886251449585,100
08-06-2015-11:56:55:309,-2.50435256958008,32.2119255065918,-7.45209693908691,100
08-06-2015-11:56:55:600,-2.49482870101929,32.3442344665527,-7.41971731185913,100
08-06-2015-11:56:55:813,-2.53384160995483,32.3451766967773,-7.46753835678101,100
08-06-2015-11:56:56:025,-2.53051424026489,32.3769264221191,-7.46716451644897,100
08-06-2015-11:56:56:681,-2.5533492565155,32.774356842041,-7.39734554290771,100
08-06-2015-11:56:56:932,-2.57004404067993,32.8171348571777,-7.38050746917725,100
08-06-2015-11:56:57:181,-2.40436315536499,33.0484046936035,-7.21741056442261,100
08-06-2015-11:56:57:433,-2.41979265213013,33.0849685668945,-7.23823499679565,100
08-06-2015-11:56:58:088,-2.3833475112915,33.1027717590332,-7.22275304794312,100
08-06-2015-11:56:58:341,-2.43270468711853,33.2752799987793,-7.28915977478027,100
08-06-2015-11:56:58:593,-2.47720003128052,33.2378845214844,-7.32208347320557,100
08-06-2015-11:56:58:885,-2.69977188110352,34.3670501708984,-7.67796993255615,0
08-06-2015-11:56:59:540,-3.67569255828857,38.6870651245117,-8.26986789703369,100
08-06-2015-11:56:59:793,-3.76128315925598,39.1297187805176,-8.31183338165283,100
08-06-2015-11:57:00:045,-3.8689124584198,39.0341300964355,-8.34155941009521,100
08-06-2015-11:57:00:252,-3.87635135650635,39.0068359375,-8.33936023712158,100
08-06-2015-11:57:01:032,-3.84545302391052,39.229190826416,-8.2963809967041,100
08-06-2015-11:57:01:244,-4.05965566635132,39.4296951293945,-8.28756523132324,100
08-06-2015-11:57:01:453,-4.07535171508789,39.6461791992188,-8.50953960418701,100
08-06-2015-11:57:01:705,-3.72972583770752,39.0148391723633,-8.2724609375,100
08-06-2015-11:57:02:361,-3.91470289230347,39.018871307373,-7.99231290817261,100
08-06-2015-11:57:02:612,-4.17350387573242,39.4346046447754,-7.95996379852295,100
08-06-2015-11:57:02:825,-4.03144979476929,39.4043998718262,-7.97031307220459,100
08-06-2015-11:57:03:037,-3.97386884689331,39.5686187744141,-7.89014339447021,100
08-06-2015-11:57:03:813,-3.93224239349365,39.526798248291,-7.83024597167969,100
08-06-2015-11:57:04:025,-3.79900646209717,39.413761138916,-7.70589208602905,100
08-06-2015-11:57:04:233,-3.68409109115601,39.4705390930176,-7.55295705795288,100
08-06-2015-11:57:04:445,-3.74618268013,39.559196472168,-7.66601705551147,100
08-06-2015-11:57:05:181,-3.75571298599243,39.3621215820313,-7.76642560958862,100
08-06-2015-11:57:05:393,-3.65707492828369,39.1362800598145,-7.6872353553772,100
08-06-2015-11:57:05:605,-3.73555040359497,39.0429611206055,-7.67662000656128,100
08-06-2015-11:57:05:856,-3.63244438171387,39.1673774719238,-7.61755180358887,100
08-06-2015-11:57:06:593,-3.66456198692322,39.4015884399414,-7.67370367050171,100
08-06-2015-11:57:06:805,-4.23902130126953,37.9302673339844,-8.71238994598389,0
08-06-2015-11:57:07:013,-5.55473041534424,34.8175163269043,-11.2583646774292,0
08-06-2015-11:57:07:225,-6.35355281829834,32.8656425476074,-13.439998626709,0
08-06-2015-11:57:07:921,-7.67409944534302,31.7647838592529,-15.3652238845825,0
08-06-2015-11:57:08:093,-9.51456737518311,30.8286094665527,-16.9007434844971,0
08-06-2015-11:57:08:305,-9.54568767547607,30.7975406646729,-16.9047107696533,0
08-06-2015-11:57:08:477,-9.58159828186035,30.8087730407715,-17.0115261077881,0
08-06-2015-11:57:09:173,-9.55019187927246,30.835729598999,-17.0160140991211,0
08-06-2015-11:57:09:341,-10.4608373641968,31.1388854980469,-18.8030967712402,0
08-06-2015-11:57:09:512,-10.4566211700439,31.2174549102783,-18.8107757568359,0
08-06-2015-11:57:09:685,-10.380316734314,31.2590866088867,-18.7168579101563,0
08-06-2015-11:57:10:381,-10.3704252243042,31.2003974914551,-18.6455554962158,0
08-06-2015-11:57:10:553,-10.2814245223999,31.1734771728516,-18.5910053253174,0
08-06-2015-11:57:10:721,-10.3909797668457,31.0702285766602,-18.6475677490234,0
08-06-2015-11:57:10:892,-10.2679996490479,31.1010627746582,-18.6581153869629,0
08-06-2015-11:57:11:549,-10.3181734085083,31.0940647125244,-18.7226581573486,0
08-06-2015-11:57:11:721,-10.2598876953125,31.10817527771,-18.4275455474854,0
08-06-2015-11:57:11:888,-10.2653398513794,31.1163730621338,-18.4833698272705,0
08-06-2015-11:57:12:061,-10.2683210372925,31.1396598815918,-18.4867496490479,0
08-06-2015-11:57:12:757,-10.3360395431519,31.1267204284668,-18.5191459655762,0
08-06-2015-11:57:12:929,-10.3151006698608,31.0942306518555,-18.512659072876,0
08-06-2015-11:57:13:096,-10.3046503067017,31.1424427032471,-18.5942420959473,0
08-06-2015-11:57:13:269,-10.3802242279053,31.1052856445313,-18.7106971740723,0
08-06-2015-11:57:13:965,-10.4006938934326,31.1472225189209,-18.7375316619873,0
08-06-2015-11:57:14:137,-10.3835439682007,31.1347675323486,-18.7694721221924,0
08-06-2015-11:57:14:305,-10.3152437210083,31.1599807739258,-18.7267665863037,0
08-06-2015-11:57:14:477,-10.2549524307251,31.1926975250244,-18.6281814575195,0
08-06-2015-11:57:15:173,-10.2432804107666,31.1390991210938,-18.6082592010498,0
08-06-2015-11:57:15:384,-10.2329626083374,31.1303367614746,-18.7044334411621,0
08-06-2015-11:57:15:557,-10.2589960098267,31.0979309082031,-18.7028293609619,0
08-06-2015-11:57:15:725,-10.2643661499023,31.112756729126,-18.7334747314453,0
08-06-2015-11:57:16:421,-10.2880363464355,31.1299495697021,-18.7278270721436,0
08-06-2015-11:57:16:593,-10.2296342849731,31.1604709625244,-18.7730464935303,0
08-06-2015-11:57:16:765,-10.2556943893433,31.1969337463379,-18.7914714813232,0
08-06-2015-11:57:16:933,-10.2490091323853,31.1475124359131,-18.8036289215088,0
08-06-2015-11:57:17:673,-10.3573665618896,31.1587066650391,-18.802978515625,0
08-06-2015-11:57:17:840,-10.3794393539429,31.1392669677734,-18.8518371582031,0
08-06-2015-11:57:18:013,-10.4746875762939,31.1322174072266,-18.9413566589355,0
08-06-2015-11:57:18:184,-10.5232515335083,31.1304912567139,-18.9879760742188,0
08-06-2015-11:57:18:920,-10.4988660812378,31.1064949035645,-19.001335144043,0
08-06-2015-11:57:19:093,-10.6361379623413,31.1336917877197,-19.0633869171143,0
08-06-2015-11:57:19:260,-10.6270399093628,31.1309432983398,-19.0624542236328,0
08-06-2015-11:57:19:432,-10.6033906936646,31.1833209991455,-19.0771026611328,0
08-06-2015-11:57:20:088,-10.6055335998535,31.19775390625,-19.1072998046875,0
08-06-2015-11:57:20:261,-10.5879831314087,31.2087211608887,-19.1082401275635,0
08-06-2015-11:57:20:429,-10.7767858505249,31.169864654541,-19.4473667144775,0
08-06-2015-11:57:20:641,-10.7871065139771,31.1586627960205,-19.4508476257324,0
08-06-2015-11:57:21:336,-10.7534999847412,31.1970100402832,-19.4604606628418,0
08-06-2015-11:57:21:509,-10.6796083450317,31.1915035247803,-19.4657802581787,0
08-06-2015-11:57:21:680,-10.6861400604248,31.1728401184082,-19.4722766876221,100
08-06-2015-11:57:21:888,-10.7659044265747,31.1139984130859,-19.5467739105225,100
08-06-2015-11:57:22:585,-10.7975978851318,31.1286106109619,-19.5786018371582,0
08-06-2015-11:57:22:757,-10.6992683410645,31.1663665771484,-19.5311622619629,0
08-06-2015-11:57:22:929,-10.73060131073,31.1689434051514,-19.5740280151367,0
08-06-2015-11:57:23:101,-10.6898527145386,31.1793003082275,-19.5436744689941,0
08-06-2015-11:57:23:797,-10.7500467300415,31.2002830505371,-19.5569820404053,0
08-06-2015-11:57:24:049,0,0,0,0
08-06-2015-11:57:24:176,-9.54097557067871,18.8915767669678,-19.7615871429443,0
08-06-2015-11:57:24:348,-9.9322395324707,16.3430118560791,-20.5354156494141,0
08-06-2015-11:57:24:477,-10.2719192504883,16.9825191497803,-20.2883167266846,0
08-06-2015-11:57:24:609,-10.2732248306274,16.9704704284668,-20.2166137695313,0
08-06-2015-11:57:24:736,-10.3870725631714,17.3559989929199,-20.2286586761475,0
08-06-2015-11:57:24:868,-10.5185947418213,18.4495468139648,-20.076099395752,0
08-06-2015-11:57:24:996,-10.507833480835,18.2063503265381,-20.0338191986084,0
08-06-2015-11:57:25:129,-10.6227607727051,18.2335968017578,-20.0528945922852,0
08-06-2015-11:57:25:256,-10.736047744751,17.8919429779053,-20.1501426696777,0
08-06-2015-11:57:25:389,-10.7469549179077,17.1932430267334,-20.382604598999,0
08-06-2015-11:57:25:517,-10.9043369293213,18.5331573486328,-20.0100765228271,0
08-06-2015-11:57:25:649,-10.9907484054565,18.081371307373,-20.0085620880127,0
08-06-2015-11:57:25:780,-10.9732360839844,18.1209964752197,-19.9885482788086,0
08-06-2015-11:57:25:908,-10.9743003845215,18.2537536621094,-19.9969062805176,0
08-06-2015-11:57:26:041,-10.983790397644,18.2727184295654,-20.0146751403809,0
08-06-2015-11:57:26:169,-11.1815910339355,18.7909297943115,-20.2488803863525,0
08-06-2015-11:57:26:301,-11.3930187225342,18.5558242797852,-20.4675159454346,0
08-06-2015-11:57:26:428,-11.3567085266113,18.6124687194824,-20.4441585540771,0
08-06-2015-11:57:26:681,-10.919849395752,20.5537738800049,-19.5671482086182,0
08-06-2015-11:57:26:813,-10.9626770019531,20.4867744445801,-19.4625301361084,0
08-06-2015-11:57:26:941,-11.0185632705688,20.4009799957275,-19.4479389190674,0
08-06-2015-11:57:27:113,-11.0314979553223,20.2466793060303,-19.52707862854,0
08-06-2015-11:57:27:284,-10.9909534454346,19.9959678649902,-19.5124683380127,0
08-06-2015-11:57:27:452,-10.8050737380981,19.6813850402832,-19.8698577880859,0
08-06-2015-11:57:27:624,-10.7956371307373,19.7251129150391,-19.8724365234375,0
08-06-2015-11:57:27:837,-10.8148231506348,19.7168483734131,-19.8096599578857,0
08-06-2015-11:57:28:005,-10.8536605834961,19.7147846221924,-19.8939189910889,0
08-06-2015-11:57:28:177,-10.8573694229126,19.929292678833,-19.6961917877197,0
08-06-2015-11:57:28:309,-11.0190448760986,19.8238906860352,-19.9878234863281,0
08-06-2015-11:57:28:436,-11.0289859771729,19.8041934967041,-20.0314979553223,0
08-06-2015-11:57:28:568,-11.0231513977051,19.7658042907715,-20.0535755157471,0
08-06-2015-11:57:28:736,-10.9891290664673,19.6425476074219,-20.0761585235596,0
08-06-2015-11:57:28:869,-10.9989547729492,19.6189556121826,-20.0500183105469,0
08-06-2015-11:57:29:000,-10.9893760681152,19.6229457855225,-20.0546894073486,0
08-06-2015-11:57:29:128,-11.0252180099487,19.8773193359375,-20.0213813781738,0
08-06-2015-11:57:29:261,-11.0364208221436,19.8940048217773,-20.009256362915,0
08-06-2015-11:57:29:388,-11.0745573043823,19.901252746582,-20.0116367340088,0
08-06-2015-11:57:29:520,-11.120512008667,19.9437351226807,-20.1764831542969,0
08-06-2015-11:57:29:692,-11.0918350219727,20.1873664855957,-20.1314010620117,0
08-06-2015-11:57:29:825,-11.1809453964233,20.0448570251465,-20.1992740631104,0
08-06-2015-11:57:29:952,-11.2784547805786,19.8543910980225,-20.35764503479,0
08-06-2015-11:57:30:085,-11.1333427429199,19.4274253845215,-20.7994174957275,0
08-06-2015-11:57:30:213,-11.1970443725586,19.1734447479248,-21.0690517425537,0
08-06-2015-11:57:30:344,-11.2355680465698,19.1223239898682,-21.1093826293945,0
08-06-2015-11:57:30:472,-11.1889371871948,19.1044616699219,-20.9719486236572,0
08-06-2015-11:57:30:604,-11.1071968078613,19.1662292480469,-21.0025959014893,0
08-06-2015-11:57:30:736,-11.1088743209839,19.3186416625977,-20.7820873260498,0
08-06-2015-11:57:30:865,-11.1074848175049,19.310676574707,-20.8487300872803,0
08-06-2015-11:57:30:997,-11.2475032806396,19.3081378936768,-20.9065723419189,0
08-06-2015-11:57:31:125,-11.1872320175171,19.585470199585,-20.7931518554688,0
08-06-2015-11:57:31:256,-11.1366815567017,19.5417671203613,-20.6589870452881,0
08-06-2015-11:57:31:385,-11.1230316162109,19.5651378631592,-20.6237125396729,0
08-06-2015-11:57:31:516,-11.0446891784668,19.1587314605713,-20.5951366424561,0
08-06-2015-11:57:31:645,-11.0270338058472,19.2225379943848,-20.5676231384277,0
08-06-2015-11:57:31:777,-11.0220708847046,19.2862377166748,-20.4340496063232,0
08-06-2015-11:57:31:904,-10.8515005111694,18.9980411529541,-20.5004749298096,0
08-06-2015-11:57:32:036,-10.8576622009277,18.9796714782715,-20.4989700317383,0
08-06-2015-11:57:32:168,-10.8688726425171,18.9127807617188,-20.5396747589111,0
08-06-2015-11:57:32:297,-10.3271837234497,17.8096294403076,-21.895055770874,0
